id_dpto;divipola;nombre;latitud;Longitud;SubregionPDET;zonaReservaCampesina;zomac ;ruralidad;restitucionTierras;zonaNucleoReforma;mape
25;25777;Supatá;5,06162;-74,235403;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
25;25779;Susa;5,455291;-73,813938;No PDET;Sin zona;false;Intermedio;false;No ZNRA;Ausencia
25;25781;Sutatausa;5,247482;-73,853159;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
25;25785;Tabio;4,916832;-74,096461;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
25;25793;Tausa;5,196333;-73,887813;No PDET;Sin zona;false;Rural disperso;false;No ZNRA;Ausencia
25;25797;Tena;4,655286;-74,389193;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
25;25799;Tenjo;4,872014;-74,143724;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
25;25805;Tibacuy;4,348605;-74,452662;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
25;25807;Tibirita;5,052278;-73,504514;No PDET;Sin zona;false;Rural;false;No ZNRA;Ausencia
25;25815;Tocaima;4,459279;-74,636296;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
25;25817;Tocancipá;4,964641;-73,91207;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
25;25823;Topaipí;5,336224;-74,300626;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
25;25839;Ubalá;4,74762;-73,531489;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
25;25841;Ubaque;4,483788;-73,933477;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
25;25843;Villa de san diego de ubaté;5,307463;-73,814367;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
25;25845;Une;4,40245;-74,025183;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
25;25851;Útica;5,19055;-74,483154;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
25;25862;Vergara;5,117258;-74,346163;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
25;25867;Vianí;4,875208;-74,56132;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
25;25871;Villagómez;5,273024;-74,195145;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
25;25873;Villapinzón;5,216393;-73,595704;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
25;25875;Villeta;5,012754;-74,469686;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
25;25878;Viotá;4,43935;-74,523131;No PDET;Sin zona;true;Intermedio;true;No ZNRA;Ausencia
25;25885;Yacopí;5,459272;-74,33806;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
25;25898;Zipacón;4,759932;-74,379566;No PDET;Sin zona;false;Intermedio;false;No ZNRA;Ausencia
25;25899;Zipaquirá;5,025477;-73,994444;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
27;27001;Quibdó;5,682166;-76,638144;No PDET;Sin zona;true;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
27;27006;Acandí;8,512178;-77,279951;CHOCÓ;Sin zona;true;Rural;true;No ZNRA;Ausencia
27;27025;Alto baudó;5,516221;-76,974373;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
27;27050;Atrato;5,531419;-76,635674;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
27;27073;Bagadó;5,409681;-76,416063;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
27;27075;Bahía solano;6,222807;-77,401359;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
27;27077;Bajo baudó;4,954576;-77,365717;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
27;27099;Bojayá;6,559708;-76,886773;CHOCÓ;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
27;27135;El cantón del san pablo;5,335321;-76,726844;No PDET;Sin zona;false;Rural;true;No ZNRA;Presencia
27;27150;Carmen del darién;7,158294;-76,970798;CHOCÓ;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
27;27160;Cértegui;5,371373;-76,607619;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
27;27205;Condoto;5,091003;-76,650683;CHOCÓ;Sin zona;true;Rural;true;No ZNRA;Presencia
27;27245;El carmen de atrato;5,899789;-76,142112;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
27;27250;El litoral del san juan;4,259564;-77,363702;CHOCÓ;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
27;27361;Istmina;5,153946;-76,68518;CHOCÓ;Sin zona;true;Rural;true;No ZNRA;Presencia
27;27372;Juradó;7,103619;-77,762751;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
27;27413;Lloró;5,49789;-76,545147;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
27;27425;Medio atrato;5,994935;-76,783042;CHOCÓ;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
27;27430;Medio baudó;5,192471;-76,950891;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
27;27450;Medio san juan;5,098291;-76,694409;CHOCÓ;Sin zona;true;Rural;true;No ZNRA;Ausencia
27;27491;Nóvita;4,956063;-76,609467;CHOCÓ;Sin zona;true;Rural disperso;true;No ZNRA;Presencia
27;27493;Nuevo belén de bajirá;7,3719;-76,71727;No PDET;Sin zona;false;Rural;false;No ZNRA;Ausencia
27;27495;Nuquí;5,709812;-77,265507;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
27;27580;Río iró;5,1863;-76,472925;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
27;27600;Río quito;5,483667;-76,740684;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
27;27615;Riosucio;7,436704;-77,113156;CHOCÓ;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
27;27660;San josé del palmar;4,896954;-76,234227;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
27;27745;Sipí;4,65262;-76,643453;CHOCÓ;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
27;27787;Tadó;5,264873;-76,558571;No PDET;Sin zona;true;Rural;true;No ZNRA;Presencia
27;27800;Unguía;8,04406;-77,092538;CHOCÓ;Sin zona;true;Rural;true;No ZNRA;Ausencia
27;27810;Unión panamericana;5,281108;-76,630143;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Presencia
41;41001;Neiva;2,935432;-75,277327;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Presencia
41;41006;Acevedo;1,805173;-75,888706;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
41;41013;Agrado;2,25987;-75,772022;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
41;41016;Aipe;3,223996;-75,239017;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
41;41020;Algeciras;2,521674;-75,315389;CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO;Sin zona;true;Rural;true;No ZNRA;Ausencia
41;41026;Altamira;2,063841;-75,788471;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
41;41078;Baraya;3,152204;-75,054843;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
41;41132;Campoalegre;2,686767;-75,325748;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Presencia
41;41206;Colombia;3,376745;-74,802815;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
41;41244;Elías;2,012854;-75,938301;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
41;41298;Garzón;2,196493;-75,627057;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
41;41306;Gigante;2,384031;-75,547681;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
41;41319;Guadalupe;2,02426;-75,757185;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
41;41349;Hobo;2,580812;-75,447697;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
41;41357;Íquira;2,649359;-75,634497;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Presencia
41;41359;Isnos;1,929467;-76,217637;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
41;41378;La argentina;2,198496;-75,979763;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
41;41396;La plata;2,389263;-75,891254;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Presencia
41;41483;Nátaga;2,5451;-75,808756;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
41;41503;Oporapa;2,025088;-75,995165;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
41;41518;Paicol;2,449651;-75,773158;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
41;41524;Palermo;2,889649;-75,435296;No PDET;Sin zona;false;Rural;true;No ZNRA;Presencia
41;41530;Palestina;1,723725;-76,133251;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
41;41548;Pital;2,266618;-75,804544;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
41;41551;Pitalito;1,852631;-76,049441;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
41;41615;Rivera;2,777586;-75,258753;No PDET;Sin zona;false;Rural;true;No ZNRA;Presencia
41;41660;Saladoblanco;1,9934;-76,044747;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
41;41668;San agustín;1,881081;-76,27036;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
41;41676;Santa maría;2,939603;-75,586223;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
41;41770;Suaza;1,976051;-75,79525;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
41;41791;Tarqui;2,111325;-75,823976;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
41;41797;Tesalia;2,486364;-75,730271;No PDET;Sin zona;false;Rural;true;No ZNRA;Presencia
41;41799;Tello;3,067538;-75,138773;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
41;41801;Teruel;2,740968;-75,567034;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
41;41807;Timaná;1,974539;-75,932167;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
41;41872;Villavieja;3,218822;-75,217174;No PDET;Sin zona;false;Rural;true;No ZNRA;Presencia
41;41885;Yaguará;2,664694;-75,518023;No PDET;Sin zona;false;Rural;true;No ZNRA;Presencia
44;44001;Riohacha;11,528588;-72,911795;No PDET;Sin zona;true;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
44;44035;Albania;11,151628;-72,61232;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
44;44078;Barrancas;10,958669;-72,793639;No PDET;Sin zona;false;Rural;true;La Guajira;Ausencia
44;44090;Dibulla;11,27155;-73,307598;SIERRA NEVADA-PERIJÁ-ZONA BANANERA;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
44;44098;Distracción;10,898414;-72,887405;No PDET;Sin zona;false;Intermedio;true;La Guajira;Ausencia
44;44110;El molino;10,653505;-72,92673;No PDET;Sin zona;true;Rural;true;La Guajira;Ausencia
44;44279;Fonseca;10,886734;-72,846319;SIERRA NEVADA-PERIJÁ-ZONA BANANERA;Sin zona;true;Intermedio;true;La Guajira;Ausencia
44;44378;Hatonuevo;11,068864;-72,75904;No PDET;Sin zona;false;Intermedio;true;La Guajira;Ausencia
44;44420;La jagua del pilar;10,511862;-73,072638;No PDET;Sin zona;true;Rural;true;La Guajira;Ausencia
44;44430;Maicao;11,378535;-72,242738;No PDET;Sin zona;true;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
44;44560;Manaure;11,773767;-72,438739;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
44;44650;San juan del cesar;10,769546;-73,000629;SIERRA NEVADA-PERIJÁ-ZONA BANANERA;Sin zona;true;Rural;true;La Guajira;Ausencia
44;44847;Uribia;11,711904;-72,265906;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
44;44855;Urumita;10,560169;-73,012507;No PDET;Sin zona;true;Intermedio;true;La Guajira;Ausencia
44;44874;Villanueva;10,608774;-72,977583;No PDET;Sin zona;true;Intermedio;true;La Guajira;Ausencia
47;47001;Santa marta;11,204679;-74,199829;SIERRA NEVADA-PERIJÁ-ZONA BANANERA;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
47;47030;Algarrobo;10,188059;-74,061132;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47053;Aracataca;10,589791;-74,186702;SIERRA NEVADA-PERIJÁ-ZONA BANANERA;Sin zona;true;Intermedio;true;No ZNRA;Ausencia
47;47058;Ariguaní;9,847047;-74,236515;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47161;Cerro de san antonio;10,325531;-74,868474;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47170;Chivolo;10,026631;-74,622242;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47189;Ciénaga;11,006654;-74,241286;SIERRA NEVADA-PERIJÁ-ZONA BANANERA;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
47;47205;Concordia;10,257314;-74,83303;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
47;47245;El banco;9,008503;-73,97437;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
47;47258;El piñón;10,402781;-74,823094;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47268;El retén;10,610488;-74,268444;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
47;47288;Fundación;10,514146;-74,191453;SIERRA NEVADA-PERIJÁ-ZONA BANANERA;Sin zona;true;Intermedio;true;No ZNRA;Ausencia
47;47318;Guamal;9,144354;-74,223689;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
47;47460;Nueva granada;9,80186;-74,391841;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47541;Pedraza;10,18825;-74,9154;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47545;Pijiño del carmen;9,331922;-74,459034;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47551;Pivijay;10,460707;-74,613312;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47555;Plato;9,796713;-74,784549;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
47;47570;Puebloviejo;10,994766;-74,28253;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47605;Remolino;10,701952;-74,716172;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47660;Sabanas de san ángel;10,032536;-74,213946;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
47;47675;Salamina;10,491229;-74,794189;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47692;San sebastián de buenavista;9,241656;-74,351498;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47703;San zenón;9,245061;-74,498992;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
47;47707;Santa ana;9,324294;-74,566845;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47720;Santa bárbara de pinto;9,432263;-74,704667;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47745;Sitionuevo;10,775285;-74,720021;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47798;Tenerife;9,898273;-74,859783;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47960;Zapayán;10,168297;-74,716878;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
47;47980;Zona bananera;10,763024;-74,140091;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
50;50001;Villavicencio;4,126369;-73,622601;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
50;50006;Acacías;3,990413;-73,766034;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
50;50110;Barranca de upía;4,566225;-72,961083;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
50;50124;Cabuyaro;4,286705;-72,791768;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
50;50150;Castilla la nueva;3,830005;-73,687302;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
50;50223;Cubarral;3,793653;-73,837999;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
50;50226;Cumaral;4,270042;-73,487052;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
50;50245;El calvario;4,352665;-73,713325;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
50;50251;El castillo;3,563907;-73,794225;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
50;50270;El dorado;3,739984;-73,835264;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
50;50287;Fuente de oro;3,462875;-73,618121;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
50;50313;Granada;3,547147;-73,705815;No PDET;Sin zona;true;Intermedio;true;No ZNRA;Ausencia
50;50318;Guamal;3,879657;-73,768815;No PDET;Losada Guayabero;false;Rural;true;No ZNRA;Ausencia
50;50325;Mapiripán;2,896617;-72,135509;MACARENA GUAVIARE;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
50;50330;Mesetas;3,382732;-74,044328;MACARENA GUAVIARE;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
50;50350;La macarena;2,177143;-73,78661;MACARENA GUAVIARE;Losada Guayabero;true;Rural disperso;true;No ZNRA;Ausencia
50;50370;Uribe;3,239634;-74,351508;MACARENA GUAVIARE;Losada Guayabero;true;Rural disperso;true;No ZNRA;Ausencia
50;50400;Lejanías;3,525115;-74,023514;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
50;50450;Puerto concordia;2,624006;-72,760209;MACARENA GUAVIARE;Sin zona;true;Rural;true;No ZNRA;Ausencia
50;50568;Puerto gaitán;4,314905;-72,087649;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
50;50573;Puerto lópez;4,09349;-72,957324;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
50;50577;Puerto lleras;3,272117;-73,37385;MACARENA GUAVIARE;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
50;50590;Puerto rico;2,939621;-73,206314;MACARENA GUAVIARE;Guejar - Cafre;true;Rural disperso;true;No ZNRA;Ausencia
50;50606;Restrepo;4,259556;-73,565408;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
50;50680;San carlos de guaroa;3,71065;-73,242253;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
50;50683;San juan de arama;3,373728;-73,875832;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
50;50686;San juanito;4,458181;-73,676699;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
50;50689;San martín;3,701899;-73,695812;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
50;50711;Vistahermosa;3,125579;-73,750966;MACARENA GUAVIARE;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
52;52001;Pasto;1,212352;-77,278795;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
52;52019;Albán;1,474978;-77,080712;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52022;Aldana;0,882381;-77,700564;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
52;52036;Ancuya;1,263276;-77,514512;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
52;52051;Arboleda;1,503418;-77,135467;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52079;Barbacoas;1,671733;-78,13765;PACÍFICO Y FRONTERA NARIÑENSE;Sin zona;true;Rural;true;No ZNRA;Presencia
52;52083;Belén;1,595681;-77,015619;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52110;Buesaco;1,381453;-77,156463;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
52;52203;Colón;1,643878;-77,019777;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52207;Consacá;1,207854;-77,466136;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
52;52210;Contadero;0,910458;-77,549409;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52215;Córdoba;0,854564;-77,517897;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
52;52224;Cuaspud carlosama;0,862978;-77,728947;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52227;Cumbal;0,906367;-77,792505;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
52;52233;Cumbitara;1,647163;-77,578616;ALTO PATÍA Y NORTE DEL CAUCA;Sin zona;true;Rural disperso;true;No ZNRA;Presencia
52;52240;Chachagüí;1,360545;-77,281869;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52250;El charco;2,479688;-78,110217;PACÍFICO Y FRONTERA NARIÑENSE;Sin zona;true;Rural disperso;true;No ZNRA;Presencia
52;52254;El peñol;1,453567;-77,438522;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
52;52256;El rosario;1,745309;-77,33417;ALTO PATÍA Y NORTE DEL CAUCA;Sin zona;true;Rural;true;No ZNRA;Ausencia
52;52258;El tablón de gómez;1,427277;-77,097101;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
52;52260;El tambo;1,407913;-77,390772;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
52;52287;Funes;1,001159;-77,448913;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
52;52317;Guachucal;0,959744;-77,731589;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
52;52320;Guaitarilla;1,129574;-77,549824;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52323;Gualmatán;0,919652;-77,568701;No PDET;Sin zona;false;Intermedio;false;No ZNRA;Ausencia
52;52352;Iles;0,96952;-77,521227;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52354;Imués;1,05506;-77,496339;No PDET;Sin zona;false;Rural;false;No ZNRA;Ausencia
52;52356;Ipiales;0,827732;-77,646367;No PDET;Sin zona;true;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
52;52378;La cruz;1,601318;-76,970504;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Presencia
52;52381;La florida;1,29753;-77,402882;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
52;52385;La llanada;1,472892;-77,58091;No PDET;Sin zona;true;Rural;true;No ZNRA;Presencia
52;52390;La tola;2,398999;-78,189725;PACÍFICO Y FRONTERA NARIÑENSE;Sin zona;true;Rural;true;No ZNRA;Ausencia
52;52399;La unión;1,600219;-77,131316;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52405;Leiva;1,934453;-77,306135;ALTO PATÍA Y NORTE DEL CAUCA;Sin zona;true;Rural;true;No ZNRA;Presencia
52;52411;Linares;1,350814;-77,523953;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
52;52418;Los andes;1,494587;-77,521303;ALTO PATÍA Y NORTE DEL CAUCA;Sin zona;true;Rural;true;No ZNRA;Presencia
52;52427;Magüí;1,765633;-78,182924;PACÍFICO Y FRONTERA NARIÑENSE;Sin zona;true;Rural disperso;true;No ZNRA;Presencia
52;52435;Mallama;1,141037;-77,864549;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
52;52473;Mosquera;2,507139;-78,452992;PACÍFICO Y FRONTERA NARIÑENSE;Sin zona;true;Rural;true;No ZNRA;Ausencia
52;52480;Nariño;1,288979;-77,357972;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
52;52490;Olaya herrera;2,347457;-78,325814;PACÍFICO Y FRONTERA NARIÑENSE;Sin zona;true;Rural;true;No ZNRA;Ausencia
52;52506;Ospina;1,058433;-77,566082;No PDET;Sin zona;false;Intermedio;false;No ZNRA;Ausencia
52;52520;Francisco pizarro;2,040629;-78,658361;PACÍFICO Y FRONTERA NARIÑENSE;Sin zona;true;Rural;true;No ZNRA;Ausencia
52;52540;Policarpa;1,627196;-77,458686;ALTO PATÍA Y NORTE DEL CAUCA;Sin zona;true;Rural disperso;true;No ZNRA;Presencia
52;52560;Potosí;0,806639;-77,573003;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
52;52565;Providencia;1,237814;-77,596794;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52573;Puerres;0,885125;-77,504211;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
52;52585;Pupiales;0,870442;-77,636042;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52612;Ricaurte;1,212492;-77,995153;PACÍFICO Y FRONTERA NARIÑENSE;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
52;52621;Roberto payán;1,697492;-78,245716;PACÍFICO Y FRONTERA NARIÑENSE;Sin zona;true;Rural disperso;true;No ZNRA;Presencia
52;52678;Samaniego;1,335438;-77,594341;No PDET;Sin zona;true;Intermedio;true;No ZNRA;Presencia
52;52683;Sandoná;1,283438;-77,47313;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52685;San bernardo;1,513762;-77,0475;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52687;San lorenzo;1,503362;-77,21542;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
52;52693;San pablo;1,669429;-77,013984;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52694;San pedro de cartago;1,551572;-77,11941;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52696;Santa bárbara;2,449653;-77,979916;PACÍFICO Y FRONTERA NARIÑENSE;Sin zona;true;Rural disperso;true;No ZNRA;Presencia
52;52699;Santacruz;1,222589;-77,677035;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Presencia
52;52720;Sapuyes;1,037536;-77,62028;No PDET;Sin zona;false;Rural disperso;false;No ZNRA;Ausencia
52;52786;Taminango;1,570358;-77,2808;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
52;52788;Tangua;1,09482;-77,393735;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
52;52835;Tumaco;1,807399;-78,764073;PACÍFICO Y FRONTERA NARIÑENSE;Sin zona;true;Ciudades y aglomeraciones;true;No ZNRA;Presencia
52;52838;Túquerres;1,085044;-77,61672;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
52;52885;Yacuanquer;1,115937;-77,400169;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
54;54001;San josé de cúcuta;7,905725;-72,508178;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
54;54003;Ábrego;8,081616;-73,221722;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
54;54051;Arboledas;7,642985;-72,798952;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
54;54099;Bochalema;7,612192;-72,64701;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
54;54109;Bucarasica;8,041299;-72,868231;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
54;54125;Cácota;7,268705;-72,642059;No PDET;Sin zona;false;Rural disperso;false;No ZNRA;Ausencia
